start_id,end_id,type,source_id
52,47,ALLEVIATES,2406
334,20,TRIGGERED_BY,2407
47,336,RELATED_TO,2408
353,336,RELATED_TO,2408
184,47,ALLEVIATES,2408
120,196,ALLEVIATES,2409
72,333,TRIGGERED_BY,2410
72,71,TRIGGERED_BY,2410
303,336,TRIGGERED_BY,2426
20,72,TRIGGERED_BY,2431
9,72,TRIGGERED_BY,2435
303,72,TRIGGERED_BY,2439
359,72,HELPED_BY,2439
560,9,TRIGGERED_BY,2441
560,10,TRIGGERED_BY,2441
560,465,TRIGGERED_BY,2441
97,17,SUGGESTS_STRATEGY,2442
158,9,ALLEVIATES,2446
142,10,ALLEVIATES,2449
142,9,ALLEVIATES,2449
8,93,TARGETS,2461
6,218,RELATED_TO,2461
93,218,RELATED_TO,2461
353,361,TRIGGERED_BY,2469
13,32,TRIGGERED_BY,2470
353,203,HELPED_BY,2470
14,92,TARGETS,2477
5,10,TARGETS,2481
128,10,TARGETS,2481
128,13,TARGETS,2481
561,10,RELATED_TO,2481
561,13,RELATED_TO,2481
271,122,RELATED_TO,2483
271,75,RELATED_TO,2483
562,10,TRIGGERED_BY,2484
563,10,TRIGGERED_BY,2485
563,34,TRIGGERED_BY,2485
518,103,TRIGGERED_BY,2485
38,103,HELPED_BY,2485
564,10,TRIGGERED_BY,2486
565,10,TRIGGERED_BY,2486
361,328,TRIGGERED_BY,2487
361,93,TRIGGERED_BY,2487
126,10,TRIGGERED_BY,2488
419,203,HELPED_BY,2491
419,465,HELPED_BY,2492
387,353,WORSENED_BY,2495
52,22,ALLEVIATES,2500
203,228,TARGETS,2505
10,566,TRIGGERED_BY,2511
47,567,TRIGGERED_BY,2512
10,567,TRIGGERED_BY,2513
99,567,TRIGGERED_BY,2513
99,10,PERPETUATES,2514
26,568,TRIGGERED_BY,2515
333,568,TRIGGERED_BY,2515
9,568,TRIGGERED_BY,2515
9,66,MANAGED_BY,2515
10,569,RELATED_TO,2516
13,569,RELATED_TO,2516
10,288,RELATED_TO,2516
13,288,RELATED_TO,2516
10,570,HELPED_BY,2516
13,570,HELPED_BY,2516
569,570,HELPED_BY,2516
288,570,HELPED_BY,2516
75,59,TRIGGERED_BY,2517
75,29,TRIGGERED_BY,2517
26,59,TRIGGERED_BY,2517
26,29,TRIGGERED_BY,2517
75,14,HELPED_BY,2517
26,14,HELPED_BY,2517
571,14,HELPED_BY,2518
572,14,HELPED_BY,2518
571,52,HELPED_BY,2518
572,52,HELPED_BY,2518
465,573,TRIGGERED_BY,2519
26,573,TRIGGERED_BY,2519
26,8,HELPED_BY,2519
26,23,HELPED_BY,2519
10,574,TRIGGERED_BY,2520
9,574,TRIGGERED_BY,2520
9,387,TRIGGERED_BY,2521
10,387,TRIGGERED_BY,2521
575,387,TARGETS,2521
9,575,WORSENED_BY,2521
10,575,WORSENED_BY,2521
575,10,TRIGGERED_BY,2521
575,7,TRIGGERED_BY,2521
203,97,HELPED_BY,2525
97,71,TARGETS,2547
13,353,RELATED_TO,2568
10,576,MANAGED_BY,2571
576,10,REFERENCES_INTERVENTION,2571
22,333,RELATED_TO,2574
22,52,MANAGED_BY,2574
10,577,WORSENED_BY,2575
353,577,TRIGGERED_BY,2575
13,578,RELATED_TO,2577
13,337,HELPED_BY,2577
14,578,REFERENCES_INTERVENTION,2577
13,131,TREATED_BY,2578
131,13,SUGGESTS_STRATEGY,2578
52,579,TARGETS,2591
69,579,TARGETS,2592
120,579,HELPED_BY,2592
14,240,HELPED_BY,2595
14,444,HELPED_BY,2595
120,240,HELPED_BY,2595
120,444,HELPED_BY,2595
65,240,HELPED_BY,2595
65,444,HELPED_BY,2595
97,120,SUGGESTS_STRATEGY,2597
333,337,MANAGED_BY,2608
37,10,RELATED_TO,2618
333,31,MANAGED_BY,2619
337,65,SUGGESTS_STRATEGY,2627
32,49,TRIGGERED_BY,2630
8,49,TARGETS,2630
337,49,ALLEVIATES,2630
203,32,ALLEVIATES,2633
8,23,SUGGESTS_STRATEGY,2642
18,465,ALLEVIATES,2643
465,580,RELATED_TO,2645
14,580,REFERENCES_INTERVENTION,2645
580,203,HELPED_BY,2645
460,465,ALLEVIATES,2646
14,460,SUGGESTS_STRATEGY,2646
70,336,ALLEVIATES,2647
18,334,ALLEVIATES,2648
66,581,ALLEVIATES,2649
460,581,ALLEVIATES,2649
66,303,ALLEVIATES,2650
59,9,TRIGGERED_BY,2651
59,465,TRIGGERED_BY,2657
65,208,ALLEVIATES,2665
14,208,TARGETS,2665
353,445,TRIGGERED_BY,2669
208,445,TRIGGERED_BY,2669
209,353,ALLEVIATES,2669
209,3,ALLEVIATES,2670
9,124,TRIGGERED_BY,2671
203,71,TARGETS,2677
10,69,HELPED_BY,2682
13,69,HELPED_BY,2682
9,69,HELPED_BY,2682
158,69,SUGGESTS_STRATEGY,2682
37,14,TREATED_BY,2686
8,69,SUGGESTS_STRATEGY,2687
23,69,SUGGESTS_STRATEGY,2687
465,158,HELPED_BY,2689
97,69,SUGGESTS_STRATEGY,2690
196,334,RELATED_TO,2695
14,37,REFERENCES_INTERVENTION,2701
158,37,REFERENCES_INTERVENTION,2701
65,37,MANAGED_BY,2701
359,37,MANAGED_BY,2701
10,582,TRIGGERED_BY,2702
509,333,MANAGED_BY,2703
509,465,ALLEVIATES,2703
160,583,TRIGGERED_BY,2704
23,540,ALLEVIATES,2704
66,540,ALLEVIATES,2704
160,540,RELATED_TO,2704
586,585,RELATED_TO,2705
66,585,MANAGED_BY,2705
66,584,ALLEVIATES,2705
23,584,ALLEVIATES,2705
14,584,REFERENCES_INTERVENTION,2705
23,585,MANAGED_BY,2705
361,352,TRIGGERED_BY,2706
497,9,RELATED_TO,2706
7,497,TRIGGERED_BY,2707
509,7,ALLEVIATES,2707
509,6,HELPED_BY,2708
62,7,ALLEVIATES,2714
7,8,TREATED_BY,2728
337,387,ALLEVIATES,2729
23,387,ALLEVIATES,2729
13,334,RELATED_TO,2743
6,65,HELPED_BY,2753
334,6,WORSENED_BY,2755
77,93,HELPED_BY,2756
115,196,TARGETS,2760
115,322,TARGETS,2760
206,322,TRIGGERED_BY,2760
71,361,WORSENED_BY,2764
336,361,WORSENED_BY,2764
465,387,TRIGGERED_BY,2780
92,23,RELATED_TO,2780
97,379,SUGGESTS_STRATEGY,2811
379,196,ALLEVIATES,2811
472,465,TRIGGERED_BY,2822
472,4,TRIGGERED_BY,2822
203,4,ALLEVIATES,2822
31,465,HELPED_BY,2822
587,465,ALLEVIATES,2825
238,465,ALLEVIATES,2825
62,151,ALLEVIATES,2826
62,27,ALLEVIATES,2826
588,151,ALLEVIATES,2826
588,27,ALLEVIATES,2826
71,26,TRIGGERED_BY,2827
71,412,TRIGGERED_BY,2827
52,412,ALLEVIATES,2827
589,10,TARGETS,2828
589,13,TARGETS,2828
509,10,HELPED_BY,2828
509,13,HELPED_BY,2828
590,9,TRIGGERED_BY,2829
590,10,TRIGGERED_BY,2829
590,465,TRIGGERED_BY,2829
255,26,ALLEVIATES,2830
591,196,ALLEVIATES,2830
32,8,TREATED_BY,2833
32,23,TREATED_BY,2833
32,14,TREATED_BY,2833
592,52,TARGETS,2839
303,97,MANAGED_BY,2840
65,203,TARGETS,2841
65,47,ALLEVIATES,2848
6,316,TRIGGERED_BY,2853
387,336,WORSENED_BY,2854
7,20,TRIGGERED_BY,2859
316,353,WORSENED_BY,2859
6,9,RELATED_TO,2861
361,6,TRIGGERED_BY,2866
465,329,RELATED_TO,2872
19,329,RELATED_TO,2872
329,42,TRIGGERED_BY,2872
329,97,MANAGED_BY,2872
19,97,MANAGED_BY,2872
9,561,TRIGGERED_BY,2881
10,561,TRIGGERED_BY,2881
419,196,ALLEVIATES,2883
333,419,MANAGED_BY,2886
595,594,TREATED_BY,2887
594,461,RELATED_TO,2888
97,594,TARGETS,2888
594,466,TRIGGERED_BY,2888
14,594,TARGETS,2889
52,594,ALLEVIATES,2889
203,594,ALLEVIATES,2889
419,10,ALLEVIATES,2890
419,594,ALLEVIATES,2890
52,75,ALLEVIATES,2891
97,75,ALLEVIATES,2891
596,52,SUGGESTS_STRATEGY,2911
597,387,WORSENED_BY,2912
10,37,RELATED_TO,2912
597,37,RELATED_TO,2912
6,7,WORSENED_BY,2913
361,52,MANAGED_BY,2930
10,463,TRIGGERED_BY,2933
102,333,TRIGGERED_BY,2934
65,102,ALLEVIATES,2934
463,333,WORSENED_BY,2940
9,463,WORSENED_BY,2940
19,463,TRIGGERED_BY,2940
333,361,TRIGGERED_BY,2941
334,361,TRIGGERED_BY,2942
334,52,MANAGED_BY,2949
52,205,ALLEVIATES,2951
26,333,TRIGGERED_BY,2952
359,59,ALLEVIATES,2955
59,333,RELATED_TO,2956
10,598,TRIGGERED_BY,2957
353,71,RELATED_TO,2993
336,334,RELATED_TO,2994
353,196,RELATED_TO,3000
92,92,SUGGESTS_STRATEGY,3004
334,49,TRIGGERED_BY,3011
334,211,TRIGGERED_BY,3011
334,198,RELATED_TO,3011
599,334,TARGETS,3011
599,49,ALLEVIATES,3011
599,211,ALLEVIATES,3011
599,333,TARGETS,3012
599,10,ALLEVIATES,3012
601,465,TRIGGERED_BY,3013
601,600,WORSENED_BY,3013
208,600,WORSENED_BY,3013
52,600,MANAGED_BY,3013
52,208,ALLEVIATES,3013
65,600,TARGETS,3013
602,10,TRIGGERED_BY,3016
602,13,TRIGGERED_BY,3016
97,182,SUGGESTS_STRATEGY,3019
124,9,TRIGGERED_BY,3023
255,13,SUGGESTS_STRATEGY,3041
255,3,HELPED_BY,3042
255,465,SUGGESTS_STRATEGY,3046
3,49,RELATED_TO,3047
97,49,TARGETS,3047
52,49,ALLEVIATES,3049
283,65,MANAGED_BY,3051
97,283,TARGETS,3051
303,156,TRIGGERED_BY,3053
14,603,TARGETS,3061
14,604,TARGETS,3061
603,606,RELATED_TO,3062
14,605,TARGETS,3062
607,160,RELATED_TO,3064
272,7,RELATED_TO,3064
14,607,TARGETS,3064
14,272,TARGETS,3064
14,190,TARGETS,3065
65,190,TARGETS,3065
66,465,ALLEVIATES,3072
66,19,ALLEVIATES,3072
436,465,ALLEVIATES,3072
436,19,ALLEVIATES,3072
608,465,ALLEVIATES,3072
608,19,ALLEVIATES,3072
122,353,RELATED_TO,3073
93,353,RELATED_TO,3073
609,122,ALLEVIATES,3073
609,93,ALLEVIATES,3073
610,122,ALLEVIATES,3073
610,93,ALLEVIATES,3073
14,609,SUGGESTS_STRATEGY,3073
14,610,SUGGESTS_STRATEGY,3073
355,465,ALLEVIATES,3074
6,303,TRIGGERED_BY,3076
70,303,ALLEVIATES,3076
409,303,TARGETS,3076
409,336,TARGETS,3076
10,611,TRIGGERED_BY,3077
27,71,TRIGGERED_BY,3077
27,611,TRIGGERED_BY,3077
70,333,ALLEVIATES,3079
70,26,ALLEVIATES,3079
70,47,ALLEVIATES,3079
612,333,ALLEVIATES,3079
14,70,SUGGESTS_STRATEGY,3079
70,27,ALLEVIATES,3080
303,52,MANAGED_BY,3086
65,337,SUGGESTS_STRATEGY,3088
22,9,TRIGGERED_BY,3089
22,32,TRIGGERED_BY,3089
10,613,RELATED_TO,3091
32,48,TRIGGERED_BY,3099
32,156,TRIGGERED_BY,3099
48,336,RELATED_TO,3099
156,336,RELATED_TO,3099
8,48,TARGETS,3099
8,156,TARGETS,3099
52,48,TARGETS,3099
52,156,TARGETS,3099
333,203,MANAGED_BY,3104
461,23,HELPED_BY,3106
461,65,HELPED_BY,3106
461,203,HELPED_BY,3106
32,461,RELATED_TO,3106
9,461,RELATED_TO,3106
9,203,MANAGED_BY,3106
71,303,RELATED_TO,3110
303,196,TRIGGERED_BY,3110
9,303,TRIGGERED_BY,3114
465,303,TRIGGERED_BY,3114
19,71,TRIGGERED_BY,3117
52,8,SUGGESTS_STRATEGY,3120
52,14,SUGGESTS_STRATEGY,3120
23,357,HELPED_BY,3122
65,357,HELPED_BY,3122
6,196,RELATED_TO,3133
3,203,HELPED_BY,3143
615,614,SUGGESTS_STRATEGY,3161
616,614,SUGGESTS_STRATEGY,3161
617,614,SUGGESTS_STRATEGY,3161
618,614,REFERENCES_INTERVENTION,3161
66,614,SUGGESTS_STRATEGY,3165
385,10,TRIGGERED_BY,3166
101,203,HELPED_BY,3166
4,13,RELATED_TO,3169
166,13,HELPED_BY,3169
619,13,HELPED_BY,3169
620,10,TRIGGERED_BY,3170
621,10,WORSENED_BY,3170
47,3,WORSENED_BY,3171
622,47,RELATED_TO,3171
622,623,HELPED_BY,3171
10,624,TRIGGERED_BY,3172
10,625,TRIGGERED_BY,3172
626,10,ALLEVIATES,3172
336,70,MANAGED_BY,3172
336,79,MANAGED_BY,3174
336,165,MANAGED_BY,3174
336,627,MANAGED_BY,3174
10,628,TRIGGERED_BY,3175
415,628,TRIGGERED_BY,3175
69,415,ALLEVIATES,3175
47,126,TRIGGERED_BY,3177
21,10,RELATED_TO,3177
10,17,HELPED_BY,3177
10,629,TRIGGERED_BY,3178
59,629,TRIGGERED_BY,3178
132,10,RELATED_TO,3178
59,52,HELPED_BY,3178
50,630,TRIGGERED_BY,3179
50,631,TRIGGERED_BY,3179
50,632,TRIGGERED_BY,3179
21,630,TRIGGERED_BY,3179
21,631,TRIGGERED_BY,3179
21,632,TRIGGERED_BY,3179
21,633,MANAGED_BY,3179
9,59,TRIGGERED_BY,3180
21,9,RELATED_TO,3180
9,634,HELPED_BY,3180
59,634,HELPED_BY,3180
465,69,HELPED_BY,3184
9,238,HELPED_BY,3187
336,166,HELPED_BY,3189
97,45,SUGGESTS_STRATEGY,3192
97,315,REFERENCES_INTERVENTION,3198
210,333,MANAGED_BY,3200
619,23,RELATED_TO,3201
120,23,RELATED_TO,3201
619,97,RELATED_TO,3201
120,97,RELATED_TO,3201
343,22,RELATED_TO,3211
10,92,HELPED_BY,3217
465,546,HELPED_BY,3218
333,546,MANAGED_BY,3218
353,7,RELATED_TO,3227
49,465,RELATED_TO,3251
334,93,RELATED_TO,3261
120,93,TARGETS,3261
65,230,TARGETS,3261
334,75,RELATED_TO,3264
65,75,TARGETS,3264
334,322,TRIGGERED_BY,3265
203,322,ALLEVIATES,3265
635,334,HELPED_BY,3265
635,322,ALLEVIATES,3265
303,47,TRIGGERED_BY,3266
303,466,WORSENED_BY,3266
203,47,HELPED_BY,3266
32,85,RELATED_TO,3267
71,85,RELATED_TO,3267
8,85,TARGETS,3267
77,85,TARGETS,3267
555,196,TRIGGERED_BY,3272
555,465,TRIGGERED_BY,3275
555,13,TRIGGERED_BY,3275
20,334,TRIGGERED_BY,3280
334,303,RELATED_TO,3287
32,303,TRIGGERED_BY,3304
97,303,TARGETS,3307
32,334,RELATED_TO,3308
3,337,HELPED_BY,3330
203,65,HELPS,3336
636,6,TRIGGERED_BY,3341
637,6,ALLEVIATES,3341
638,6,ALLEVIATES,3341
639,7,ALLEVIATES,3342
14,640,SUGGESTS_STRATEGY,3343
640,336,ALLEVIATES,3343
25,26,TRIGGERED_BY,3344
271,26,WORSENED_BY,3344
8,29,ALLEVIATES,3344
333,418,RELATED_TO,3345
92,418,ALLEVIATES,3346
641,228,TRIGGERED_BY,3349
641,465,TRIGGERED_BY,3349
52,228,ALLEVIATES,3349
124,465,TRIGGERED_BY,3350
355,8,REFERENCES_INTERVENTION,3353
196,642,RELATED_TO,3362
465,642,WORSENED_BY,3362
13,196,WORSENED_BY,3365
337,7,ALLEVIATES,3367
10,642,TRIGGERED_BY,3369
359,49,HELPED_BY,3377
97,31,SUGGESTS_STRATEGY,3382
184,334,TARGETS,3383
165,334,TARGETS,3383
645,334,TARGETS,3383
646,10,ALLEVIATES,3384
97,61,SUGGESTS_STRATEGY,3385
165,10,ALLEVIATES,3386
646,465,ALLEVIATES,3386
165,465,ALLEVIATES,3386
97,184,SUGGESTS_STRATEGY,3387
184,196,ALLEVIATES,3387
97,165,REFERENCES_INTERVENTION,3387
165,196,ALLEVIATES,3387
647,9,MANAGED_BY,3389
210,124,TARGETS,3390
648,465,ALLEVIATES,3390
23,649,ALLEVIATES,3395
337,649,ALLEVIATES,3395
23,48,ALLEVIATES,3398
337,48,ALLEVIATES,3398
77,7,ALLEVIATES,3402
336,22,RELATED_TO,3426
459,336,SUGGESTS_STRATEGY,3441
650,336,SUGGESTS_STRATEGY,3441
459,333,SUGGESTS_STRATEGY,3442
387,22,TRIGGERED_BY,3444
14,34,SUGGESTS_STRATEGY,3446
651,10,RELATED_TO,3457
651,32,TRIGGERED_BY,3457
651,3,RELATED_TO,3457
14,651,ALLEVIATES,3457
465,651,TRIGGERED_BY,3458
32,32,TRIGGERED_BY,3470
333,20,RELATED_TO,3476
361,20,TRIGGERED_BY,3478
9,77,HELPED_BY,3506
547,3,TARGETS,3511
143,3,TARGETS,3511
359,547,SUGGESTS_STRATEGY,3511
359,143,SUGGESTS_STRATEGY,3511
387,652,TRIGGERED_BY,3512
652,336,RELATED_TO,3512
653,652,TARGETS,3512
79,652,TARGETS,3512
653,336,TARGETS,3512
652,14,TREATED_BY,3512
333,652,RELATED_TO,3513
73,652,TARGETS,3513
66,652,TARGETS,3513
65,652,TARGETS,3513
79,333,TARGETS,3513
76,13,HELPS_BY,3514
587,13,HELPS_BY,3514
587,10,HELPS_BY,3514
107,465,HELPS_BY,3517
107,3,HELPS_BY,3517
143,465,TARGETS,3517
3,193,RELATED_TO,3518
587,193,HELPS_BY,3518
23,193,HELPS_BY,3518
8,193,HELPS_BY,3518
652,19,RELATED_TO,3519
19,193,RELATED_TO,3519
587,19,ALLEVIATES,3519
60,19,ALLEVIATES,3519
60,193,ALLEVIATES,3519
79,10,TARGETS,3520
79,465,TARGETS,3520
642,9,WORSENED_BY,3521
465,22,RELATED_TO,3526
469,465,ALLEVIATES,3572
353,303,TRIGGERED_BY,3589
654,465,TRIGGERED_BY,3592
32,4,TRIGGERED_BY,3593
361,4,TRIGGERED_BY,3593
333,71,RELATED_TO,3600
138,84,MANAGED_BY,3601
475,196,ALLEVIATES,3602
432,84,HELPED_BY,3602
17,90,ALLEVIATES,3603
108,90,ALLEVIATES,3603
337,38,RELATED_TO,3606
23,655,ALLEVIATES,3606
23,34,ALLEVIATES,3606
432,465,ALLEVIATES,3607
328,3,RELATED_TO,3609
136,196,ALLEVIATES,3612
656,196,ALLEVIATES,3612
657,6,TRIGGERED_BY,3613
182,6,ALLEVIATES,3613
394,6,ALLEVIATES,3613
394,10,ALLEVIATES,3613
336,27,TRIGGERED_BY,3614
303,27,TRIGGERED_BY,3614
658,10,ALLEVIATES,3614
658,27,ALLEVIATES,3614
394,27,ALLEVIATES,3614
658,336,MANAGED_BY,3615
394,336,MANAGED_BY,3615
303,6,TRIGGERED_BY,3616
658,6,ALLEVIATES,3616
97,658,SUGGESTS_STRATEGY,3616
97,394,SUGGESTS_STRATEGY,3616
657,333,TRIGGERED_BY,3617
657,9,WORSENED_BY,3618
394,9,ALLEVIATES,3618
122,13,RELATED_TO,3620
52,27,HELPED_BY,3621
465,47,RELATED_TO,3623
407,196,RELATED_TO,3624
8,407,TARGETS,3624
23,407,TARGETS,3624
465,27,RELATED_TO,3625
465,26,RELATED_TO,3625
70,9,ALLEVIATES,3631
419,9,ALLEVIATES,3631
120,9,HELPED_BY,3658
534,14,TREATED_BY,3675
77,23,RELATED_TO,3696
71,334,RELATED_TO,3697
19,334,TRIGGERED_BY,3697
659,353,ALLEVIATES,3701
7,359,HELPED_BY,3704
52,23,SUGGESTS_STRATEGY,3711
52,77,SUGGESTS_STRATEGY,3711
62,3,ALLEVIATES,3711
13,124,TRIGGERED_BY,3715
13,228,RELATED_TO,3715
539,84,RELATED_TO,3716
14,539,ALLEVIATES,3717
158,539,ALLEVIATES,3717
539,49,RELATED_TO,3718
37,539,RELATED_TO,3718
23,539,ALLEVIATES,3718
5,539,ALLEVIATES,3718
108,539,ALLEVIATES,3718
27,26,RELATED_TO,3719
49,9,RELATED_TO,3722
660,9,TARGETS,3722
661,660,RELATED_TO,3722
662,9,TARGETS,3722
663,664,TRIGGERED_BY,3723
10,664,TRIGGERED_BY,3723
9,664,TRIGGERED_BY,3723
663,9,RELATED_TO,3723
665,9,ALLEVIATES,3723
97,663,TARGETS,3723
666,9,TARGETS,3724
666,10,TARGETS,3724
666,13,TARGETS,3724
667,666,RELATED_TO,3724
19,664,TRIGGERED_BY,3725
665,10,ALLEVIATES,3725
665,19,ALLEVIATES,3725
665,663,ALLEVIATES,3725
661,3,ALLEVIATES,3726
10,668,TRIGGERED_BY,3727
666,668,TARGETS,3727
667,663,ALLEVIATES,3727
666,663,TARGETS,3728
663,3,RELATED_TO,3729
49,32,TRIGGERED_BY,3730
662,49,TARGETS,3730
662,10,TARGETS,3730
333,34,RELATED_TO,3745
6,561,TRIGGERED_BY,3751
14,561,TARGETS,3751
9,386,RELATED_TO,3757
10,386,RELATED_TO,3757
158,465,HELPS,3760
669,196,ALLEVIATES,3771
670,196,ALLEVIATES,3771
418,507,RELATED_TO,3772
418,14,TREATED_BY,3772
418,52,HELPED_BY,3772
10,107,HELPED_BY,3772
418,8,TREATED_BY,3774
507,8,TREATED_BY,3774
507,52,HELPED_BY,3774
465,507,TRIGGERED_BY,3775
671,10,ALLEVIATES,3775
671,465,ALLEVIATES,3775
65,507,TARGETS,3777
507,20,TRIGGERED_BY,3778
9,507,TRIGGERED_BY,3778
671,9,ALLEVIATES,3778
671,19,ALLEVIATES,3780
671,71,ALLEVIATES,3780
659,9,ALLEVIATES,3781
659,78,TARGETS,3782
672,78,TARGETS,3782
432,78,TARGETS,3782
659,196,TARGETS,3783
673,196,TARGETS,3783
674,465,TRIGGERED_BY,3784
675,465,ALLEVIATES,3784
676,52,TARGETS,3784
659,336,ALLEVIATES,3785
9,92,HELPED_BY,3793
3,128,TREATED_BY,3795
7,128,HELPED_BY,3795
128,128,REFERENCES_INTERVENTION,3795
10,238,HELPED_BY,3811
10,654,TRIGGERED_BY,3811
34,677,HELPED_BY,3813
337,34,ALLEVIATES,3813
351,336,TARGETS,3814
465,355,MANAGED_BY,3815
48,32,TRIGGERED_BY,3816
48,23,MANAGED_BY,3816
48,8,MANAGED_BY,3816
48,97,MANAGED_BY,3816
465,561,TRIGGERED_BY,3817
184,465,ALLEVIATES,3817
333,184,MANAGED_BY,3818
248,333,TRIGGERED_BY,3831
52,387,TARGETS,3836
52,361,TARGETS,3836
19,120,MANAGED_BY,3844
19,359,MANAGED_BY,3844
419,13,SUGGESTS_STRATEGY,3855
419,353,SUGGESTS_STRATEGY,3855
3,353,RELATED_TO,3880
5,196,REFERENCES_INTERVENTION,3880
334,71,TRIGGERED_BY,3889
32,361,TRIGGERED_BY,3893
196,303,TRIGGERED_BY,3895
65,32,TARGETS,3900
155,678,SUGGESTS_STRATEGY,3901
13,155,RELATED_TO,3901
678,84,TARGETS,3901
14,678,REFERENCES_INTERVENTION,3901
14,84,TARGETS,3905
102,14,WORSENED_BY,3905
10,10,SUGGESTS_STRATEGY,3912
9,9,WORSENED_BY,3916
13,13,WORSENED_BY,3916
6,361,TRIGGERED_BY,3923
26,361,TRIGGERED_BY,3923
26,465,RELATED_TO,3923
336,19,WORSENED_BY,3926
182,19,ALLEVIATES,3927
75,361,TRIGGERED_BY,3928
359,14,HELPED_BY,3929
679,3,TRIGGERED_BY,3941
680,336,TARGETS,3943
469,353,ALLEVIATES,3952
6,334,RELATED_TO,4026
19,465,RELATED_TO,4040
681,465,ALLEVIATES,4052
5,465,ALLEVIATES,4052
158,29,HELPED_BY,4058
682,26,ALLEVIATES,4060
682,75,ALLEVIATES,4060
682,465,ALLEVIATES,4060
3,19,RELATED_TO,4080
3,100,TREATED_BY,4081
97,28,SUGGESTS_STRATEGY,4091
238,9,ALLEVIATES,4094
124,22,TRIGGERED_BY,4109
52,124,MANAGES,4109
122,14,MANAGED_BY,4111
93,14,MANAGED_BY,4111
465,28,MANAGED_BY,4111
10,28,MANAGED_BY,4114
34,65,SUGGESTS_STRATEGY,4119
34,28,SUGGESTS_STRATEGY,4119
34,45,SUGGESTS_STRATEGY,4119
103,10,RELATED_TO,4120
103,9,RELATED_TO,4120
472,29,TRIGGERED_BY,4122
472,7,TRIGGERED_BY,4122
128,29,ALLEVIATES,4122
128,7,ALLEVIATES,4122
361,71,TRIGGERED_BY,4123
20,19,RELATED_TO,4125
20,683,RELATED_TO,4125
65,683,TARGETS,4125
52,56,HELPED_BY,4129
357,3,HELPS,4133
357,23,RELATED_TO,4133
3,303,TRIGGERED_BY,4140
9,60,MANAGED_BY,4171
6,97,HELPED_BY,4178
333,84,RELATED_TO,4180
7,92,HELPED_BY,4189
7,77,HELPED_BY,4189
75,8,HELPED_BY,4190
75,23,HELPED_BY,4190
361,72,TRIGGERED_BY,4192
14,72,TARGETS,4196
52,112,TARGETS,4206
23,112,ALLEVIATES,4206
92,112,ALLEVIATES,4206
337,112,ALLEVIATES,4206
52,440,TARGETS,4234
684,353,RELATED_TO,4238
684,10,TRIGGERED_BY,4238
71,8,MANAGED_BY,4243
69,48,TARGETS,4253
17,48,ALLEVIATES,4253
196,38,MANAGED_BY,4254
532,10,TARGETS,4255
532,9,TARGETS,4255
322,8,TREATED_BY,4255
9,17,HELPED_BY,4255
333,17,MANAGED_BY,4258
333,379,MANAGED_BY,4258
196,17,MANAGED_BY,4258
196,379,MANAGED_BY,4258
13,17,MANAGED_BY,4260
333,685,RELATED_TO,4261
683,14,TREATED_BY,4271
333,686,RELATED_TO,4272
333,90,RELATED_TO,4274
333,687,RELATED_TO,4274
687,97,TREATED_BY,4274
90,97,TREATED_BY,4274
6,4,RELATED_TO,4275
6,77,HELPED_BY,4275
4,77,HELPED_BY,4275
6,143,HELPED_BY,4275
4,143,HELPED_BY,4275
333,688,RELATED_TO,4277
688,97,TREATED_BY,4277
688,65,ALLEVIATES,4277
465,143,ALLEVIATES,4277
333,366,RELATED_TO,4278
366,65,HELPED_BY,4278
366,8,TREATED_BY,4278
366,143,HELPED_BY,4278
689,196,ALLEVIATES,4291
690,196,ALLEVIATES,4291
9,101,MANAGED_BY,4300
19,3,RELATED_TO,4303
691,333,RELATED_TO,4311
419,336,MANAGED_BY,4312
692,333,TRIGGERED_BY,4314
693,10,TRIGGERED_BY,4319
333,156,RELATED_TO,4322
387,13,WORSENED_BY,4328
158,13,TARGETS,4336
359,203,SUGGESTS_STRATEGY,4345
120,156,TARGETS,4351
203,156,TARGETS,4356
361,334,TRIGGERED_BY,4360
440,102,RELATED_TO,4371
440,10,RELATED_TO,4371
694,440,TARGETS,4371
694,102,TARGETS,4371
695,9,HELPED_BY,4373
361,27,TRIGGERED_BY,4374
696,333,TARGETS,4376
334,697,RELATED_TO,4377
475,334,TARGETS,4377
166,334,TARGETS,4377
70,334,TARGETS,4377
138,333,TARGETS,4378
42,10,TRIGGERED_BY,4379
42,13,TRIGGERED_BY,4379
698,203,RELATED_TO,4380
19,387,TRIGGERED_BY,4382
23,699,RELATED_TO,4395
61,14,RELATED_TO,4403
14,61,REFERENCES_INTERVENTION,4403
10,700,TRIGGERED_BY,4405
14,120,REFERENCES_INTERVENTION,4405
27,3,RELATED_TO,4407
322,700,TRIGGERED_BY,4408
120,322,ALLEVIATES,4408
70,322,ALLEVIATES,4408
47,32,RELATED_TO,4410
334,65,MANAGED_BY,4454
76,65,REFERENCES_INTERVENTION,4461
701,65,REFERENCES_INTERVENTION,4462
473,65,REFERENCES_INTERVENTION,4462
353,444,RELATED_TO,4463
52,227,SUGGESTS_STRATEGY,4464
52,355,SUGGESTS_STRATEGY,4464
52,702,MANAGED_BY,4465
76,52,REFERENCES_INTERVENTION,4465
13,122,RELATED_TO,4469
333,56,RELATED_TO,4470
14,56,TREATED_BY,4470
23,56,HELPED_BY,4470
97,703,TARGETS,4471
27,333,RELATED_TO,4473
353,51,RELATED_TO,4475
